testcase	rpm	encoder_resolution	kp	ki	traj_type	v_max	estimator_name	p_err_max	p_err_max_pct	p_err_mean	p_err_mean_pct	p_err_rms	p_err_rms_pct	v_err_max	v_err_max_pct	v_err_mean	v_err_mean_pct	v_err_rms	v_err_rms_pct	a_err_max	a_err_max_pct	a_err_mean	a_err_mean_pct	a_err_rms	a_err_rms_pct
2524	48	360	10	12.0450354025878	VelocityStep	288	PITrackingLoop(kp=10,ki=12)	23.7920024992674	40.3495106136512	17.3470550566077	13.4739324841992	17.9251288419441	16.5670607506225	28.2709495479355	9.8163019263665	-16.6201410271275	-5.77088230108595	18.6877178781473	6.48879092991227	7611.96903560506	Inf	-48.6837047186046	NaN	4547.00104680477	Inf
2525	50	360	10	12.0450354025878	VelocityStep	300	PITrackingLoop(kp=10,ki=12)	24.7183522540299	40.2406223868265	18.0046863709531	13.4307966897831	18.609142762352	16.5209215776012	28.7807519380774	9.59358397935913	-17.3277303776491	-5.77591012588302	19.464634986826	6.48821166227535	7505.65745967947	Inf	-42.6633396805888	NaN	4596.72950369265	Inf
3751	2	360	10	13.2194114846603	VelocityStep	12	PITrackingLoop(kp=10,ki=13)	1.5201612605659	56.9367917021372	1.194622249015	21.3788840364161	1.21086191974223	25.222894483344	6.59551551822208	54.9626293185174	-0.546775259329843	-4.55646049441536	3.00875790915851	25.0729825763209	9941.93715699827	Inf	-8.8216035443631	NaN	1116.16677347762	Inf
3752	4	360	10	13.2194114846603	VelocityStep	24	PITrackingLoop(kp=10,ki=13)	2.44712247962565	48.9536424842807	1.85993364736288	17.0081639539772	1.90180335077911	20.5194098138308	7.32663942721545	30.5276642800644	-1.38524748289684	-5.77186451207016	3.3407234489885	13.9196810374521	9850.45256991507	Inf	-14.6266559332176	NaN	1568.89271649496	Inf
3753	6	360	10	13.2194114846603	VelocityStep	36	PITrackingLoop(kp=10,ki=13)	3.39814595524621	45.6597288820494	2.5285804251914	15.5598859515415	2.59795542880252	18.9496761629263	8.28928047827034	23.0257791063065	-2.13972690241859	-5.94368584005165	3.78592307774267	10.5164529937297	9740.58199431598	Inf	-8.4942154462145	NaN	1877.96213480529	Inf
3754	8	360	10	13.2194114846603	VelocityStep	48	PITrackingLoop(kp=10,ki=13)	4.35141814371034	43.9874381404927	3.19325964730514	14.821702075646	3.29114397185804	18.1565404604666	9.27153218153634	19.3156920448674	-2.88132786046687	-6.00276637597265	4.37302805368706	9.11047511184804	9645.84657835442	Inf	-15.154889754573	NaN	2163.77410845226	Inf
3755	10	360	10	13.2194114846603	VelocityStep	60	PITrackingLoop(kp=10,ki=13)	5.29950689451456	43.1191703153604	3.85339986161669	14.3623904518421	3.98021417510585	17.6608140466315	10.2026750085606	17.004458347601	-3.65644785219125	-6.09407975365209	4.98415932280025	8.30693220466708	9534.60044595769	Inf	-8.89736589524883	NaN	2385.8687548152	Inf
3756	12	360	10	13.2194114846603	VelocityStep	72	PITrackingLoop(kp=10,ki=13)	6.26647503831101	42.4059509878161	4.52751723098524	14.0941247728419	4.68265145480765	17.3716101505379	11.3189447221766	15.7207565585786	-4.371890095178	-6.0720695766361	5.67861120785802	7.88696001091391	9440.50425822759	Inf	-15.7347622788913	NaN	2605.22063994611	Inf
3757	14	360	10	13.2194114846603	VelocityStep	84	PITrackingLoop(kp=10,ki=13)	7.22678421736922	42.0213286961122	5.19662810816815	13.8912377146504	5.38065390127803	17.1531000102479	12.3700319384687	14.7262284981771	-5.12957207601547	-6.10663342382794	6.38462377935769	7.60074259447344	9345.28111448388	Inf	-22.2584217628867	NaN	2801.9482402411	Inf
3758	16	360	10	13.2194114846603	VelocityStep	96	PITrackingLoop(kp=10,ki=13)	8.17751164200915	41.6438225589369	5.8597908340523	13.7279975214557	6.07341824640166	16.9788030504251	13.3279963216342	13.8833295017023	-5.88316997458243	-6.1283020568567	7.12132615962016	7.41804808293766	9234.76559563605	Inf	-16.1284183094804	NaN	2962.63898859255	Inf
3759	18	360	10	13.2194114846603	VelocityStep	108	PITrackingLoop(kp=10,ki=13)	9.13436771399469	41.4054076823925	6.52848180107062	13.6100731275925	6.77116389596471	16.8515577149821	14.3373678899327	13.2753406388266	-6.63747398312571	-6.14580924363492	7.87149501208802	7.2884213074889	9136.54009837286	Inf	-22.6806675567039	NaN	3127.39074576695	Inf
3760	20	360	10	13.2194114846603	VelocityStep	120	PITrackingLoop(kp=10,ki=13)	10.0780891057486	41.1134074957001	7.17739026438797	13.4828600154124	7.44992243300109	16.7144641783276	15.225341120958	12.687784267465	-7.38174532904823	-6.15145444087353	8.62416236130945	7.18680196775787	9030.30770389634	Inf	-16.6856310873047	NaN	3263.74153034492	Inf
3761	22	360	10	13.2194114846603	VelocityStep	132	PITrackingLoop(kp=10,ki=13)	11.0535566545122	40.9886700734472	7.86178704743026	13.4327125161663	8.16284815106821	16.6611163603479	16.4204245660579	12.4397155803469	-8.11915373429386	-6.15087404113171	9.4031012607239	7.12356156115447	8931.92450635989	Inf	-23.3377597846657	NaN	3405.14234930551	Inf
3762	24	360	10	13.2194114846603	VelocityStep	144	PITrackingLoop(kp=10,ki=13)	12.0234240215355	40.8438484712217	8.52738715744722	13.3642779838326	8.85736118581312	16.5874749239977	17.5640682004079	12.1972695836166	-8.84178984499421	-6.14013183680153	10.1649421539635	7.05898760691912	8838.89730446972	Inf	-30.1694006207144	NaN	3536.51032495297	Inf
3763	26	360	10	13.2194114846603	VelocityStep	156	PITrackingLoop(kp=10,ki=13)	12.9736923105807	40.7326519770249	9.19515278664626	13.3101179204083	9.5546933659133	16.5298386729605	18.5007833876829	11.859476530566	-9.6140169424364	-6.16283137335667	10.953940589304	7.0217567880154	8730.14143273201	Inf	-23.8791829292859	NaN	3646.12124377086	Inf
3764	28	360	10	13.2194114846603	VelocityStep	168	PITrackingLoop(kp=10,ki=13)	13.9437551734491	40.598600523088	9.86231037432844	13.2620017912436	10.2509454003001	16.4772803697547	19.6858408309021	11.7177623993465	-10.3260561277456	-6.14646198080093	11.7355163213922	6.98542638178108	8633.10363979812	Inf	-30.8052235850619	NaN	3761.07753120722	Inf
3765	30	360	10	13.2194114846603	VelocityStep	180	PITrackingLoop(kp=10,ki=13)	14.8827503539847	40.507191617597	10.5225028236218	13.2131957622302	10.9408348832466	16.4249941577766	20.5152019845225	11.3973344358459	-11.1028829909468	-6.16826832830377	12.5281085716863	6.9600603176035	8520.151800137	Inf	-24.5311060076624	NaN	3857.20653536496	Inf
3766	32	360	10	13.2194114846603	VelocityStep	192	PITrackingLoop(kp=10,ki=13)	15.8477328534483	40.4426222339334	11.1929296679009	13.1812772493942	11.640432696299	16.391608656247	21.5666018898823	11.2326051509804	-11.8481255990342	-6.17089874949699	13.3251395187091	6.94017683266097	8430.09445005254	Inf	-31.1009049327983	NaN	3958.4498960956	Inf
3767	34	360	10	13.2194114846603	VelocityStep	204	PITrackingLoop(kp=10,ki=13)	16.8127276695923	40.4020183669822	11.861498699491	13.1506508328932	12.3380855048417	16.3580548512549	22.6891664284532	11.1221404061045	-12.6000446901322	-6.17649249516284	14.0929012176218	6.9082849105989	8322.07641713816	Inf	-37.6756826924564	NaN	4053.32008755943	Inf
3768	36	360	10	13.2194114846603	VelocityStep	216	PITrackingLoop(kp=10,ki=13)	17.7670445321848	40.3227606966061	12.5261804767089	13.1204348790311	13.0322440547547	16.3262168147691	23.672244044435	10.959372242794	-13.3417079923878	-6.17671666314248	14.9026338790605	6.89936753660209	8215.31068087899	Inf	-31.7174508393841	NaN	4132.4899440251	Inf
3769	38	360	10	13.2194114846603	VelocityStep	228	PITrackingLoop(kp=10,ki=13)	18.7280602550488	40.2649891112633	13.194864987025	13.0964848179663	13.7300925759596	16.3001776721629	24.7149846784623	10.8399055607291	-14.0829246469664	-6.17672133638876	15.7039456410065	6.88769545658179	8119.30480718351	Inf	-38.3214347731169	NaN	4216.32305273005	Inf
3770	40	360	10	13.2194114846603	VelocityStep	240	PITrackingLoop(kp=10,ki=13)	19.6693853798722	40.1670173560757	13.8437657940901	13.0585828941309	14.409051746595	16.2593211022456	25.5623949456453	10.6509978940189	-14.8276117039253	-6.17817154330223	16.5059540967018	6.87748087362575	8019.83194504456	Inf	-32.3220817517118	NaN	4286.11145323432	Inf
3771	42	360	10	13.2194114846603	VelocityStep	252	PITrackingLoop(kp=10,ki=13)	20.6661252985638	40.1400550175101	14.530971182371	13.0550535159872	15.1250225721655	16.256136505291	26.9549740081394	10.6964182571982	-15.5128179037034	-6.1558801205172	17.2949605987053	6.86307960266082	7920.3321340091	Inf	-26.8221961775531	NaN	4352.95892765785	Inf
3772	44	360	10	13.2194114846603	VelocityStep	264	PITrackingLoop(kp=10,ki=13)	21.6044206111563	40.120513654748	15.1926597895965	13.0319041658098	15.8159160059216	16.2310132429089	27.8404333348902	10.5456186874584	-16.3164842957557	-6.18048647566502	18.0973026373269	6.85503887777536	7817.36506334468	Inf	-45.5492799192145	NaN	4429.26874938179	Inf
3773	46	360	10	13.2194114846603	VelocityStep	276	PITrackingLoop(kp=10,ki=13)	22.5695224404642	40.0922342595808	15.8629319312056	13.0169962907118	16.5149727892131	16.214970905055	28.9177309389849	10.477438746009	-17.0589249685835	-6.18076991615344	18.8966619723402	6.84661665664499	7702.85328754898	Inf	-39.591094799572	NaN	4486.35360904601	Inf
3774	48	360	10	13.2194114846603	VelocityStep	288	PITrackingLoop(kp=10,ki=13)	23.5269490642975	40.0470204053688	16.5268317472821	12.9990198452081	17.208287656143	16.1953047394707	29.9390953342875	10.3955192132943	-17.7930866350024	-6.17815508159806	19.6988046066691	6.83986271064899	7618.42759152972	Inf	-46.2526761218562	NaN	4547.03885193059	Inf
3775	50	360	10	13.2194114846603	VelocityStep	300	PITrackingLoop(kp=10,ki=13)	24.4415040525543	39.9374350241083	17.1500389491959	12.9556702293248	17.8626544232378	16.1490587700467	30.5477042807738	10.1825680935913	-18.5490405276605	-6.18301350922015	20.517765663039	6.83925522101299	7512.15230908224	Inf	-40.1298536176491	NaN	4596.75925508167	Inf
5001	2	360	10	14.5082877849594	VelocityStep	12	PITrackingLoop(kp=10,ki=15)	1.51159680860146	56.7392227200675	1.1609671253529	20.9221404741824	1.17981892005789	24.8649862183355	6.666073627705	55.5506135642083	-0.599149260977112	-4.99291050814259	3.01945473029472	25.162122752456	9942.36542410863	Inf	-8.70793137741027	NaN	1116.17933988699	Inf
5002	4	360	10	14.5082877849594	VelocityStep	24	PITrackingLoop(kp=10,ki=15)	2.42614463471562	48.6871180113439	1.79054013965839	16.5288486486491	1.83933187513024	20.1416320471308	7.47146821395173	31.1311175581322	-1.4853732819787	-6.18905534157793	3.38271085647627	14.0946285686511	9851.17195172232	Inf	-14.4038381821107	NaN	1568.90313680543	Inf
5003	6	360	10	14.5082877849594	VelocityStep	36	PITrackingLoop(kp=10,ki=15)	3.36480846253584	45.3709000681298	2.42348625842867	15.0732377076735	2.50446448077097	18.5661445632282	8.50577828629842	23.6271619063845	-2.28762697009549	-6.35451936137636	3.86896717562936	10.7471310434149	9741.392739995	Inf	-8.15290393241042	NaN	1877.96753302927	Inf
5004	8	360	10	14.5082877849594	VelocityStep	48	PITrackingLoop(kp=10,ki=15)	4.30566053241172	43.6864634672095	3.05245401798102	14.3313093386423	3.16682793064677	17.7705037544044	9.55863273462889	19.9138181971435	-3.07687704798003	-6.41016051662507	4.50048982376056	9.37602046616784	9647.02973285691	Inf	-14.6934001570041	NaN	2163.78205810029	Inf
5005	10	360	10	14.5082877849594	VelocityStep	60	PITrackingLoop(kp=10,ki=15)	5.2412960345956	42.8109930102021	3.67686626029168	13.8696805747312	3.82515707889047	17.2732889718292	10.5604376542088	17.6007294236813	-3.8996585024631	-6.4994308374385	5.16088352149485	8.60147253582476	9535.91627998208	Inf	-8.32010970431455	NaN	2385.87130436525	Inf
5006	12	360	10	14.5082877849594	VelocityStep	72	PITrackingLoop(kp=10,ki=15)	6.19698036237737	42.0932342987969	4.31531680812719	13.6000696714727	4.4968403130501	16.9832685987759	11.7467721246119	16.3149612841832	-4.6627488170458	-6.47604002367472	5.89995795999621	8.19438605555029	9442.18240103946	Inf	-15.0355818498314	NaN	2605.22738256175	Inf
5007	14	360	10	14.5082877849594	VelocityStep	84	PITrackingLoop(kp=10,ki=15)	7.14697011831218	41.7053540197594	4.9487413598496	13.3961684327632	5.16414946867907	16.7641712851321	12.8682002591131	15.3192860227537	-5.4681666818755	-6.50972224032797	6.65345041256567	7.92077430067341	9347.3501896593	Inf	-21.4411141110085	NaN	2801.95911615002	Inf
5008	16	360	10	14.5082877849594	VelocityStep	96	PITrackingLoop(kp=10,ki=15)	8.08810950433607	41.3253520416735	5.57618032657482	13.2320939443649	5.82629516622309	16.5894545818407	13.8970712035705	14.4761158370526	-6.26948286857781	-6.53071132143522	7.43620826473466	7.74605027576527	9236.94878488841	Inf	-15.192208599038	NaN	2962.64474909584	Inf
5009	18	360	10	14.5082877849594	VelocityStep	108	PITrackingLoop(kp=10,ki=15)	9.0335718506005	41.0851265577815	6.20917545833278	13.1135725859515	6.49337800565446	16.4618777731071	14.9835219596743	13.8736314441428	-7.07152679591005	-6.54770999621301	8.2322434105812	7.62244760239	9139.17625054941	Inf	-21.6255935007922	NaN	3127.40179817567	Inf
5010	20	360	10	14.5082877849594	VelocityStep	120	PITrackingLoop(kp=10,ki=15)	9.96456142408579	40.7909073703447	6.82232439766888	12.9857264929263	7.14156665049283	16.3244310738931	15.9768615314665	13.3140512762221	-7.863282513451	-6.55273542787583	9.03081119754596	7.52567599795497	9032.97133753875	Inf	-15.5111753391703	NaN	3263.74662447336	Inf
5011	22	360	10	14.5082877849594	VelocityStep	132	PITrackingLoop(kp=10,ki=15)	10.9275429410451	40.6654485739735	7.47108460499164	12.9353252365089	7.82379386669343	16.2709824756832	17.2005690510767	13.0307341296035	-8.64854608002273	-6.55192884850206	9.8538022455542	7.46500170117743	8935.04053781943	Inf	-22.0434079592625	NaN	3405.15342444494	Inf
5012	24	360	10	14.5082877849594	VelocityStep	144	PITrackingLoop(kp=10,ki=15)	11.8841497529832	40.5192558332976	8.10099722374543	12.8665587961907	8.4876672885732	16.1971641766611	18.4125101799499	12.786465402743	-9.41867283293403	-6.54074502287086	10.6614174715331	7.40376213300911	8842.36415670861	Inf	-28.7547252761916	NaN	3536.52764930225	Inf
5013	26	360	10	14.5082877849594	VelocityStep	156	PITrackingLoop(kp=10,ki=15)	12.8238949121101	40.4073945602731	8.73305433954061	12.8121176732835	9.15439572265213	16.1394139523964	19.4212021512325	12.4494885584824	-10.2387456582216	-6.56329849886001	11.495213511779	7.36872661011475	8733.68591352789	Inf	-22.3473277089149	NaN	3646.13231427698	Inf
5014	28	360	10	14.5082877849594	VelocityStep	168	PITrackingLoop(kp=10,ki=15)	13.7795964461372	40.2723038266546	9.36453373463035	12.7637717054816	9.82002246496402	16.0866968604044	20.6745138914886	12.3062582687432	-10.9983370580232	-6.54662920120431	12.3202236790307	7.33346647561354	8637.07873437684	Inf	-29.1513037601035	NaN	3761.09563711087	Inf
5015	30	360	10	14.5082877849594	VelocityStep	180	PITrackingLoop(kp=10,ki=15)	14.7120432015287	40.1802828575634	9.98898743524352	12.7147091704764	10.4793267382128	16.0342969276682	21.5759699409397	11.9866499671887	-11.8229061302514	-6.56828118347301	13.1578052193012	7.30989178850065	8524.29142628063	Inf	-22.7605145969415	NaN	3857.21753652324	Inf
5016	32	360	10	14.5082877849594	VelocityStep	192	PITrackingLoop(kp=10,ki=15)	15.6656575086405	40.1152476768626	10.6237234716418	12.6826275649896	11.1483021133434	16.0008718358196	22.717308583349	11.8319315538276	-12.6158715526593	-6.57076643367675	13.9990438006734	7.29116864618407	8434.51481905126	Inf	-29.2106871198856	NaN	3958.46872262084	Inf
5017	34	360	10	14.5082877849594	VelocityStep	204	PITrackingLoop(kp=10,ki=15)	16.6130138236772	40.0741375065678	11.256609660662	12.6518553479763	11.8153261835555	15.9672283228686	23.8895163717627	11.7105472410602	-13.4154724507861	-6.57621198567947	14.8138994599121	7.26171542152556	8327.17507518973	Inf	-35.6672163184418	NaN	4053.34704353891	Inf
5018	36	360	10	14.5082877849594	VelocityStep	216	PITrackingLoop(kp=10,ki=15)	17.5606686321258	39.9943631236578	11.8855805414031	12.6214831953182	12.478894240504	15.9353351081933	24.9478097075012	11.5499119016209	-14.2047861325331	-6.57628987617271	15.6663299032533	7.25293051076541	8220.43998840158	Inf	-29.589644028222	NaN	4132.50949717242	Inf
5019	38	360	10	14.5082877849594	VelocityStep	228	PITrackingLoop(kp=10,ki=15)	18.5093670545205	39.9362368539064	12.5185731816696	12.5974134076047	13.1461173509107	15.9092312831066	26.0563845643723	11.4282388440229	-14.9937204577949	-6.57619318324335	16.5108943001958	7.24162030710341	8124.83626897867	Inf	-36.0733857941528	NaN	4216.35113754973	Inf
5020	40	360	10	14.5082877849594	VelocityStep	240	PITrackingLoop(kp=10,ki=15)	19.4409448432543	39.8376052775437	13.1317096265974	12.5593205148821	13.7945491950572	15.8682754391159	27.072505253595	11.2802105223312	-15.7859194626321	-6.57746644276337	17.3562390098161	7.23176625409006	8025.24140264026	Inf	-29.9542912636999	NaN	4286.13153271349	Inf
5021	42	360	10	14.5082877849594	VelocityStep	252	PITrackingLoop(kp=10,ki=15)	20.4181528908618	39.8103900028263	13.7833154423649	12.5557864167352	14.4798764605404	15.8651014092046	28.4156540454736	11.2760531926482	-16.5188326976283	-6.5550923403287	18.1889301679192	7.21782943171399	7926.23009635449	Inf	-24.3311512906025	NaN	4352.9930060972	Inf
5022	44	360	10	14.5082877849594	VelocityStep	264	PITrackingLoop(kp=10,ki=15)	21.3516842314984	39.7906628874078	14.4092674805239	12.5325107512126	15.1401393000356	15.8399228051148	29.3917335525905	11.1332324062843	-17.3702577329224	-6.57964308065243	19.0368728854883	7.21093669904859	7823.82159117515	Inf	-42.9433986500126	NaN	4429.30764594566	Inf
5023	46	360	10	14.5082877849594	VelocityStep	276	PITrackingLoop(kp=10,ki=15)	22.3050861391946	39.762104852026	15.0438627630795	12.5175314520484	15.80854517401	15.8238499462136	30.5391209615947	11.0648988991285	-18.1603392557843	-6.57983306368995	19.8802830376775	7.2030011006078	7709.51791514398	Inf	-36.8672450427697	NaN	4486.38413210789	Inf
5024	48	360	10	14.5082877849594	VelocityStep	288	PITrackingLoop(kp=10,ki=15)	23.247687586554	39.716619482649	15.6720505154459	12.4994636195235	16.4712646614395	15.8041290803843	31.6303360330464	10.98275556703	-18.9421492342595	-6.57713515078454	20.7256027897555	7.19638985755398	7625.24454636014	Inf	-43.4076214488871	NaN	4547.07954868215	Inf
5025	50	360	10	14.5082877849594	VelocityStep	300	PITrackingLoop(kp=10,ki=15)	24.1558337402168	39.606275370175	16.259399222763	12.4558956502139	17.0952408904677	15.7577902703134	32.4195140340964	10.8065046780321	-19.7453858573462	-6.58179528578206	21.5870718846057	7.1956906282019	7518.99314521012	Inf	-37.1651077460563	NaN	4596.79143837903	Inf
6251	2	360	10	15.9228279334109	VelocityStep	12	PITrackingLoop(kp=10,ki=16)	1.50224687488516	56.5230222484272	1.12594362944364	20.4423118810822	1.14768107918996	24.4873326532398	6.73744988817471	56.1454157347892	-0.650528380672555	-5.42106983893796	3.0310604965032	25.25883747086	9942.821095667	Inf	-8.57475577918269	NaN	1116.19333481248	Inf
6252	4	360	10	15.9228279334109	VelocityStep	24	PITrackingLoop(kp=10,ki=16)	2.40329204995951	48.3958283305344	1.71846817572071	16.0260323878566	1.77495014003111	19.7438786682298	7.61755632278755	31.7398180116148	-1.5827335625954	-6.59472317748083	3.4269737849035	14.2790574370979	9851.93683211154	Inf	-14.1436770381	NaN	1568.91468650561	Inf
6253	6	360	10	15.9228279334109	VelocityStep	36	PITrackingLoop(kp=10,ki=16)	3.3284854170671	45.0553620258939	2.3144064371571	14.5629708646022	2.40833032171385	18.1627420756518	8.72374042314222	24.2326122865062	-2.43100184548655	-6.75278290412932	3.95532863373402	10.9870239825945	9742.23944593265	Inf	-7.75550974914576	NaN	1877.97368213119	Inf
6254	8	360	10	15.9228279334109	VelocityStep	48	PITrackingLoop(kp=10,ki=16)	4.25668149121415	43.3577195627773	2.90635701631905	13.8172415720824	3.03917911984144	17.3647196133369	9.84729461301841	20.515197110455	-3.26612822526533	-6.8044338026361	4.63187862694329	9.64974713946518	9648.27486737563	Inf	-14.156941795528	NaN	2163.79088115843	Inf
6255	10	360	10	15.9228279334109	VelocityStep	60	PITrackingLoop(kp=10,ki=16)	5.1830015079639	42.4744207861859	3.49373601952713	13.3532605050304	3.66610156889782	16.866112329437	10.9524012453884	18.2540020756473	-4.13479690571215	-6.89132817618692	5.34183104160565	8.90305173600942	9537.28878105326	Inf	-7.64943894422043	NaN	2385.87439136028	Inf
6256	12	360	10	15.9228279334109	VelocityStep	72	PITrackingLoop(kp=10,ki=16)	6.12727244141635	41.751731044106	4.09521446465284	13.0822875826776	4.30635860845047	16.5753458194873	12.1763183129773	16.9115532124685	-4.9437696959514	-6.8663467999325	6.12574299345967	8.5079763798051	9443.9420948174	Inf	-14.2239274980051	NaN	2605.23491419892	Inf
